1.508000000000000007e+01,1.673906598777650023e+00,1.413878820222189914e+00,5.195474840254699700e+01
1.572000000000000064e+01,1.672689799684659917e+00,1.450610398878189988e+00,5.191718258191559698e+01
1.635999999999999943e+01,1.671540915314319919e+00,1.486704812268599962e+00,5.188170220456770210e+01
1.700000000000000000e+01,1.670453799614280088e+00,1.522195890921929973e+00,5.184811763676499652e+01
1.764000000000000057e+01,1.669423065454100019e+00,1.557114527927939918e+00,5.181626268631419663e+01
1.828000000000000114e+01,1.668443967563749908e+00,1.591489027951870083e+00,5.178599098422790092e+01
1.892000000000000171e+01,1.667512306909439967e+00,1.625345403479190098e+00,5.175717302921410123e+01
1.955999999999999872e+01,1.666624352005900089e+00,1.658707628104260090e+00,5.172969375590260199e+01
2.019999999999999929e+01,1.665776773718560033e+00,1.691597854555279890e+00,5.170345052025749766e+01
2.083999999999999986e+01,1.664966590893609988e+00,1.724036603505209930e+00,5.167835141983899661e+01
2.148000000000000043e+01,1.664191124742929961e+00,1.756042927957569999e+00,5.165431388478179997e+01
2.212000000000000099e+01,1.663447960357369970e+00,1.787634557032030003e+00,5.163126348914990160e+01
2.276000000000000156e+01,1.662734914062049985e+00,1.818828022238500042e+00,5.160913294286370245e+01
2.339999999999999858e+01,1.662050005589529977e+00,1.849638768763439911e+00,5.158786123250749966e+01
2.403999999999999915e+01,1.661391434249610111e+00,1.880081253855020007e+00,5.156739288560749657e+01
2.467999999999999972e+01,1.660757558432689907e+00,1.910169034051439896e+00,5.154767733787760164e+01
2.532000000000000028e+01,1.660146877908130092e+00,1.939914842724530075e+00,5.152866838678180272e+01
2.596000000000000085e+01,1.659558018477450103e+00,1.969330659191310007e+00,5.151032371781059993e+01
2.660000000000000142e+01,1.658989718620559994e+00,1.998427770465450060e+00,5.149260449229510073e+01
2.723999999999999844e+01,1.658440817835989955e+00,2.027216826570970021e+00,5.147547498752300044e+01
2.787999999999999901e+01,1.657910246426810064e+00,2.055707890213609890e+00,5.145890228149080059e+01
2.851999999999999957e+01,1.657397016524920108e+00,2.083910481497909917e+00,5.144285597589289694e+01
2.916000000000000014e+01,1.656900214180029973e+00,2.111833618285499981e+00,5.142730795198389870e+01
2.980000000000000071e+01,1.656418992367109988e+00,2.139485852710810043e+00,5.141223215480140141e+01
3.044000000000000128e+01,1.655952564788599979e+00,2.166875304301770111e+00,5.139760440193270341e+01
3.107999999999999829e+01,1.655500200366790020e+00,2.194009690093579934e+00,5.138340221358979676e+01
3.171999999999999886e+01,1.655061218336890017e+00,2.220896352072769808e+00,5.136960466123770175e+01
3.235999999999999943e+01,1.654634983864859965e+00,2.247542282244140210e+00,5.135619223242269982e+01
3.300000000000000000e+01,1.654220904124610092e+00,2.273954145575180164e+00,5.134314670978550055e+01
3.364000000000000057e+01,1.653818424778549900e+00,2.300138301040009825e+00,5.133045106252640011e+01
3.428000000000000114e+01,1.653427026813149903e+00,2.326100820956079840e+00,5.131808934883049744e+01
3.492000000000000171e+01,1.653046223687840044e+00,2.351847508783320162e+00,5.130604662796199733e+01
3.556000000000000227e+01,1.652675558761059982e+00,2.377383915534120096e+00,5.129430888091150109e+01
3.620000000000000284e+01,1.652314602961930001e+00,2.402715354925080149e+00,5.128286293862429801e+01
3.684000000000000341e+01,1.651962952680450014e+00,2.427846917385919845e+00,5.127169641696539770e+01
3.747999999999999687e+01,1.651620227852059974e+00,2.452783483028130096e+00,5.126079765768270136e+01
3.811999999999999744e+01,1.651286070215810087e+00,2.477529733664459943e+00,5.125015567472330247e+01
3.875999999999999801e+01,1.650960141727799924e+00,2.502090163960779989e+00,5.123976010533660030e+01
3.939999999999999858e+01,1.650642123113750026e+00,2.526469091793380084e+00,5.122960116546680354e+01
4.003999999999999915e+01,1.650331712546400098e+00,2.550670667877589892e+00,5.121966960899529653e+01
4.067999999999999972e+01,1.650028624435299962e+00,2.574698884727320003e+00,5.120995669044800280e+01
4.132000000000000028e+01,1.649732588317929904e+00,2.598557584999429793e+00,5.120045413082250008e+01
4.196000000000000085e+01,1.649443347842020069e+00,2.622250469272089823e+00,5.119115408623299857e+01
4.260000000000000142e+01,1.649160659830710030e+00,2.645781103301970028e+00,5.118204911910319765e+01
4.324000000000000199e+01,1.648884293422300029e+00,2.669152924801339921e+00,5.117313217166550032e+01
4.388000000000000256e+01,1.648614029278079984e+00,2.692369249772390116e+00,5.116439654155330174e+01
4.452000000000000313e+01,1.648349658851600008e+00,2.715433278433529996e+00,5.115583585929520183e+01
4.515999999999999659e+01,1.648090983714149971e+00,2.738348100769190108e+00,5.114744406753710138e+01
