1.000000000000000000e+00,2.249278489843329915e-03,-9.020321800884120478e+01,9.940776669444469915e-01,-4.408285482115480214e+00
1.639999999999999902e+00,3.735420914210940170e-03,-9.339166861746049619e+01,9.916959202727939626e-01,-7.075876439292789755e+00
2.279999999999999805e+00,5.233253197017369643e-03,-9.635069195312250656e+01,9.896353679212369636e-01,-9.715894500861940841e+00
2.919999999999999929e+00,6.730350536698489865e-03,-9.920898226064720404e+01,9.877573269712249804e-01,-1.233646884417739997e+01
3.560000000000000053e+00,8.220361815486999790e-03,-1.020045861778110066e+02,9.860265844498760091e-01,-1.494288960866849969e+01
4.200000000000000178e+00,9.698753997588320172e-03,-1.047571462703500060e+02,9.844152499039899862e-01,-1.753891168280500068e+01
4.839999999999999858e+00,1.116177880543730086e-02,-1.074775686533759966e+02,9.828994091703320279e-01,-2.012691922872360095e+01
5.480000000000000426e+00,1.260620050236820056e-02,-1.101723867455809938e+02,9.814610776628299726e-01,-2.270842887149660072e+01
6.120000000000000107e+00,1.402915796246289974e-02,-1.128459282714199929e+02,9.800874333998870203e-01,-2.528447287212830119e+01
6.759999999999999787e+00,1.542806420819630049e-02,-1.155013251267250070e+02,9.787692440099100555e-01,-2.785581096121969935e+01
7.400000000000000355e+00,1.680053388258090016e-02,-1.181409828038959944e+02,9.774995797000359810e-01,-3.042303530635160058e+01
8.039999999999999147e+00,1.814433458893769877e-02,-1.207668133318340011e+02,9.762729916605259461e-01,-3.298662285823070306e+01
8.679999999999999716e+00,1.945735623562699912e-02,-1.233803652174580066e+02,9.750850383593619997e-01,-3.554696435191470272e+01
9.320000000000000284e+00,2.073759268343739956e-02,-1.259829060533059959e+02,9.739320178145559614e-01,-3.810438311844659864e+01
9.960000000000000853e+00,2.198313127716660167e-02,-1.285754808189809921e+02,9.728108080701980409e-01,-4.065914897346780066e+01
1.059999999999999964e+01,2.319214721450999980e-02,-1.311589557600200067e+02,9.717187611380769807e-01,-4.321148914673170083e+01
1.124000000000000021e+01,2.436290078473269879e-02,-1.337340524971380091e+02,9.706536235447840166e-01,-4.576159701382370315e+01
1.188000000000000078e+01,2.549373625856839881e-02,-1.363013748976210024e+02,9.696134716793189945e-01,-4.830963902193830251e+01
1.251999999999999957e+01,2.658308169838769983e-02,-1.388614303223500031e+02,9.685966572364610450e-01,-5.085576011094079973e+01
