0.5	4.745947521698567	0.6029357873927292
0.504	4.727168325610608	0.5762113505289314
0.508	4.70858268465126	0.5502513961547467
0.512	4.690190598820526	0.5250559242701754
0.516	4.671992068118404	0.5006249348752174
0.52	4.65398709254491	0.4769584279698743
0.524	4.63663747526478	0.4541655095026509
0.528	4.619071866747337	0.43204758908372787
0.532	4.601575942606818	0.41052993273485294
0.536	4.583862982671972	0.38969045774364575
0.54	4.566691676686769	0.37001189388435846
0.544	4.549747755768139	0.35154540133254775
0.548	4.5324725312384135	0.33376156772744847
0.552	4.515366089880922	0.3169793373175435
0.556	4.498486418791457	0.30116646411673487
0.56	4.481699443299851	0.2858213768110331
0.564	4.465000826627593	0.2709745920790148
0.568	4.448458309915994	0.25652791753867443
0.572	4.432067059034282	0.24237497643306072
0.576	4.4156546907270835	0.22843493250231006
0.58	4.3992828400083	0.2151945911355595
0.584	4.383019782895633	0.20285046255145647
0.588	4.367338373999603	0.19110155242734447
0.592	4.352079644094443	0.17980474153895337
0.596	4.336992242445806	0.16919282043515438
0.6	4.321954465773693	0.15914817795646866
0.604	4.307053018484487	0.14938237552758774
0.608	4.29205752264225	0.1400011747569179
0.612	4.2768493486832595	0.1311368816478033
0.616	4.26160894830219	0.12271735457143268
0.62	4.246779395436065	0.11473637616457999
0.624	4.2325927836072745	0.10723446751789253
0.628	4.219249846005529	0.10011724632372315
0.632	4.206401385118358	0.09321617499876272
0.636	4.193773859134658	0.0865625844789647
0.64	4.18120543104607	0.08008881986982047
0.644	4.168705162455151	0.07361397803697148
0.648	4.156146379923644	0.06746238181127796
0.652	4.1434710201231635	0.06178268699843724
0.656	4.13083224167712	0.05667079907891896
0.66	4.118344374736293	0.05206723815118919
0.664	4.106073678161517	0.04790583697766092
0.668	4.094136300376212	0.04398911260260707
0.672	4.082578694870176	0.04009936479456497
0.676	4.071403448556146	0.03637139187096407
0.68	4.060590142960745	0.03279228086962384
0.684	4.050139014054522	0.02924434901678359
0.688	4.039924613855397	0.02590544076085715
0.692	4.029684886823577	0.022921743645363174
0.696	4.0193702473300545	0.0203696585599693
0.7	4.00917618713442	0.018193381487179576
0.704	3.9992363199984755	0.016345459069269735
0.708	3.9897184999987143	0.014659184888974415
0.712	3.9806397558730104	0.013031330699305056
0.716	3.972007923789743	0.01146565633254263
0.72	3.9637578809252982	0.009837556181072996
0.724	3.9558369412609027	0.00799805003292056
0.728	3.9480838011692017	0.006094386166029816
0.732	3.940301253689298	0.004320477190249866
0.736	3.932438416064925	0.00279199051365008
0.74	3.9246440846155544	0.0015865826763927495
0.744	3.916826842719128	0.0007610295366149175
0.748	3.909114954176772	0.0002819011785073958
0.752	3.9015807969378837	8.256705003323433e-05
0.756	3.8943509754016405	5.904471771799141e-05
0.76	3.887360813832117	6.173723327930798e-05
0.764	3.880560966344327	0.0
0.768	3.8736883238519293	0.0
0.772	3.8668741787584153	0.0
0.776	3.8602067728842053	0.0
0.78	3.8537288033806907	0.0
0.784	3.8473855859058785	0.0
0.788	3.8412690397342777	0.0
0.792	3.835476895253838	0.0
0.796	3.830178355567338	0.0
0.8	3.8253280522391977	0.0
0.804	3.82075466003018	0.0
0.808	3.816223202764102	0.0
0.812	3.811889518418747	0.0
0.816	3.8077270183992398	0.0
0.82	3.8036803290243864	0.0
0.824	3.7996309816083147	0.0
0.828	3.7954279781724605	0.0
0.832	3.7911246970071732	0.0
0.836	3.7868408298160627	0.0
0.84	3.78253516348311	0.0
0.844	3.7783195374634726	0.0
0.848	3.7743086559018164	0.0
0.852	3.770683038027415	0.0
0.856	3.7673513232773996	0.0
0.86	3.764211243585288	0.0
0.864	3.761131938525214	0.0
0.868	3.7580095452239584	0.0
0.872	3.754794462088312	0.0
0.876	3.7514072456545993	0.0
0.88	3.7477581169357235	0.0
0.884	3.744203394069187	0.0
0.888	3.7405839678149526	0.0
0.892	3.7368998381730085	0.0
0.896	3.7331510051433545	0.0
0.9	3.7293374687259906	0.0
